;Kd2;Alpha
0;0.00029743777532313876;1069.6940990599828
1;0.00032201125023742765;1049.0188771432659
2;0.00033637846659619123;1202.356033577994
3;0.0011684944076839634;4188.553290005151
4;0.0003806107183560052;1377.4646067064377
5;0.00030222891953410715;1096.5735372373604
6;0.00030308122797508143;1198.0402574451089
7;0.000662115762444482;2271.4863520231293
8;0.0004849681247435444;1612.091769931702
9;0.0015196125789741783;5040.354048644821
10;0.00026295084720904556;921.9986778610943
11;0.00014988331957577244;605.6739945951405
12;0.23376978504843263;750185.0951313241
13;0.00024181202833888825;875.882835433683
14;0.00020193663735696684;733.3774974198275
15;0.0003874058269972466;1354.5436454998444
16;0.0002809987692128997;936.7686079831367
17;0.0005547418552572914;1804.3417873243077
18;0.0004956458242260965;1662.2135168615491
19;0.000288042528338821;1025.6838192075356
20;0.00021486928702885177;789.7505029209783
21;0.0006664660938440815;2249.9211845514683
22;0.0003153800911593477;995.0504994019827
23;0.00030537857825642693;1035.5168791025726
24;0.0003840563338276595;1387.4028919094385
25;0.00031243313838029966;1094.370802610811
26;0.0005396805491236273;1820.8380395528545
27;0.00030370601843277906;1055.2334944793145
28;0.0047747417948461905;16241.751530658146
29;0.0003049498550309432;1111.7934356260178
30;0.4539928365713534;1488057.1746881506
31;0.00024536746040872387;886.9843755508725
32;0.0003259567698451775;1116.630996770757
33;0.00017805597209883856;674.8785194752567
34;0.0006330777310788985;2054.924157045612
35;0.00030094800987187886;1064.6232825186344
36;0.00017145588561183684;665.3700716915131
37;0.0004423389114170464;1453.1046909069264
38;0.0005329464023792643;1845.9276805374375
39;0.00034680627814880717;1162.1801762396767
40;0.00037759585143177734;1399.3253716878323
41;0.00025447416392025387;1026.6801442513536
42;0.00036371060933639156;1205.8583258947735
43;0.0002334064477944562;835.8597078175192
44;0.000508188003392747;1651.4362453696638
45;0.00025259777531723687;856.2638649898151
46;0.0005028721056145;1622.5093051163487
47;0.0009754312300197163;3000.6193487617725
48;0.0003172659198277948;1061.7830633253664
49;0.00022800112309903574;836.705650695533
50;0.0002784385888364738;1005.6866626809848
51;0.00042435280954886384;1468.8297578345387
52;0.002243008949735271;7496.554759024792
53;0.00043478870950538795;1466.753569860219
54;0.000654225554294678;2030.478937518354
55;0.02012417982157097;67726.03273946002
56;0.00025640251750296553;916.7666599174494
57;0.0003269062283793577;1129.161169997914
58;0.00046428450246705345;1580.9148004385206
59;0.0004893048743721628;1650.1632566472317
60;0.0004254827657490621;1448.5936184690406
61;0.00036630474607192;1238.3971530543663
62;0.00038170591413073897;1352.9699345190816
63;0.0002593700350383063;965.4990603737102
64;0.0003177014491155571;1116.7431773468397
65;0.0005810538330044148;2098.364576392622
66;0.0002732436130695011;926.8582272448499
67;0.000337821865246313;1159.6452155885934
68;0.0005884303512202632;2082.225599532518
69;0.0006116529458919373;2115.3851813972033
70;0.00043211771614762225;1502.9613412544218
71;0.00030837014965688213;1045.9395011227418
72;0.0009618195947085266;3073.037049728188
73;0.0004852117415999764;1580.5757874492986
74;0.0004856386677917143;1573.207490040028
75;0.0003573029069836641;1235.2703029363818
76;0.00036538084983337707;1219.5331201873203
77;0.0006981176326903389;2540.657621029916
78;0.0002745178426704972;1061.3083790375717
79;0.0004806718927706623;1717.4357932319283
80;0.00023968437487572607;806.5573149551541
81;0.00015130128371113665;611.6248215415293
82;0.0002894491519574699;1097.3348470516903
83;0.00042696243455315173;1406.8430749147515
84;0.000520539838761085;1774.6739188032905
85;0.0002117082698032556;736.0867253733181
86;0.00019137948210640036;690.0266910394222
87;0.0003675629910831631;1388.6786497950347
88;0.00025819041930232235;927.9407301795808
89;0.00029564357358921535;1009.3039279180085
90;0.0006054533460330625;2029.2834524390817
91;0.000308473611104438;1095.6682425930767
92;0.0007760954887357909;2500.5865709961995
93;0.000604093763017898;2013.544477558416
94;0.0006562911626708398;2381.368082013269
95;0.0002706204901775057;1078.1393864098125
96;0.00042235525562501764;1428.8872274777295
